pad/meters/gas_meters/meter_1/meter_data/pressure_dp_current,113-5.26(1),11.7.0(1)
pad/meters/gas_meters/meter_1/meter_data/pressure_static,113-5.28(93),113-4.28(22),46-0.52(14),113-0.28(8),115-0.16(6),12.3.0(2),113-8.28(2),98-8.5(1),98-8.4(1),98-4.5(1),9.0.40(1),302918(1),228-10.80(1),113-9.28(1),113-2.28(1)
pad/meters/gas_meters/meter_1/meter_data/pressure_static_current,11.3.0(1)
pad/meters/gas_meters/meter_1/meter_data/rate_energy_daily,11.3.73(1)
pad/meters/gas_meters/meter_1/meter_data/rate_flow_daily,114-5.0(66),112-5.53(27),114-4.0(21),47-0.0(14),116-0.0(7),114-0.0(7),98-8.1(2),12.7.19(2),114-8.0(2),98-9.1(1),98-4.1(1),9.0.33(1),302914(1),228-10.71(1),114-9.0(1),114-2.0(1),112-4.53(1),11.7.19(1)
pad/meters/gas_meters/meter_1/meter_data/rate_mass_daily,11.3.71(1)
pad/meters/gas_meters/meter_1/meter_data/temperature,113-5.30(92),113-4.30(22),113-0.30(8),115-0.18(6),46-0.53(2),12.3.3(2),113-8.30(2),98-8.6(1),98-8.10(1),98-4.6(1),9.0.41(1),302920(1),228-10.81(1),113-9.30(1),113-2.30(1)
pad/meters/gas_meters/meter_1/meter_data/temperature_current,46-0.53(12),11.3.3(1)
pad/meters/gas_meters/meter_1/meter_data/time_flow_previous_day,47-0.42(14),114-3.25(1)
pad/meters/gas_meters/meter_1/meter_data/volume_accumulated,47-0.40(14),116-0.16(3),9.0.38(1),114-5.23(1),11.7.21(1)
pad/meters/gas_meters/meter_1/meter_data/volume_current_day,114-5.19(67),112-5.55(26),114-4.19(20),47-0.36(13),116-0.12(7),114-0.19(7),12.7.22(2),114-8.19(2),112-4.55(2),98-9.2(1),98-8.9(1),98-8.2(1),98-4.2(1),9.0.34(1),302922(1),228-10.72(1),114-9.19(1),114-2.19(1),11.7.22(1)
pad/meters/gas_meters/meter_1/meter_data/volume_current_day_,47-0.36(1)
pad/meters/gas_meters/meter_1/meter_data/volume_current_month,116-0.14(2),9.0.34(1),114-5.21(1)
pad/meters/gas_meters/meter_1/meter_data/volume_previous_day,114-5.20(66),112-5.56(26),114-4.20(20),47-0.37(13),116-0.13(7),114-0.20(7),12.7.23(2),114-8.20(2),112-4.56(2),98-9.3(1),98-8.3(1),98-4.7(1),9.0.35(1),302941(1),228-10.73(1),114-9.20(1),114-7.20(1),114-2.20(1),11.7.23(1)
pad/meters/gas_meters/meter_1/meter_data/volume_previous_day_,47-0.37(1)
pad/meters/gas_meters/meter_1/meter_data/volume_previous_month,116-0.15(2),9.0.34(1),114-5.22(1)
pad/meters/gas_meters/meter_1/meter_details/contract_hour,11.0.0(1)
pad/meters/gas_meters/meter_1/meter_details/gas_composition/btu_factor,112-5.22(101),112-4.22(20),46-0.17(14),112-0.22(3),12.3.19(2),98-8.20(1),98-8.11(1),98-5.2(1),98-4.13(1),9.0.42(1),112-9.22(1),112-7.22(1),11.3.19(1)
pad/meters/gas_meters/meter_1/meter_details/gas_composition/composition_H2S,46-0.25(13)
pad/meters/gas_meters/meter_1/meter_details/gas_composition/specific_gravity,112-5.23(101),112-4.23(20),46-0.16(14),112-0.23(3),12.3.19(2),98-8.19(1),98-8.12(1),98-5.1(1),98-4.12(1),9.0.43(1),112-9.23(1),112-7.23(1)
pad/meters/gas_meters/meter_1/meter_details/meter_id,11.5.0(1)
pad/meters/gas_meters/meter_1/meter_details/orifice_diameter,11.7.8(1)
pad/meters/gas_meters/meter_1/meter_details/pipe_diameter,11.7.9(1)
pad/meters/gas_meters/meter_1/meter_details/pressure_base,11.7.10(1)
pad/meters/gas_meters/meter_1/meter_details/temperature_base,11.7.11(1)
pad/meters/gas_meters/meter_2/meter_data/average_previous_day_pressure_dp,46-0.51(5)
pad/meters/gas_meters/meter_2/meter_data/average_previous_day_pressure_static,46-0.52(5)
pad/meters/gas_meters/meter_2/meter_data/average_previous_day_temperature,46-0.53(5)
pad/meters/gas_meters/meter_2/meter_data/pressure_dp,113-4.26(32),113-3.26(21),113-0.26(9),46-0.51(5),113-1.26(4),228-11.79(1),14.7.0(1),12.7.0(1),113-6.26(1),113-5.26(1),113-4.28(1),113-2.26(1),113-11.26(1)
pad/meters/gas_meters/meter_2/meter_data/pressure_dp_current,113-4.26(1)
pad/meters/gas_meters/meter_2/meter_data/pressure_static,113-4.28(36),113-3.28(23),113-0.28(11),46-0.52(5),113-1.28(4),14.3.0(2),228-11.80(1),113-6.28(1),113-5.28(1),113-4.26(1),113-2.28(1),113-11.28(1)
pad/meters/gas_meters/meter_2/meter_data/pressure_static_current,113-4.28(4),113-3.28(3)
pad/meters/gas_meters/meter_2/meter_data/rate_flow_current,112-3.53(1)
pad/meters/gas_meters/meter_2/meter_data/rate_flow_daily,114-4.0(25),114-3.0(22),112-4.53(15),114-0.0(6),47-0.0(5),112-0.53(5),114-1.0(4),112-3.53(4),228-11.71(1),14.7.19(1),114-6.0(1),114-5.0(1),114-2.0(1),114-11.0(1),11.7.19(1)
pad/meters/gas_meters/meter_2/meter_data/temperature,113-4.30(37),113-3.30(23),113-0.30(11),113-1.30(4),228-11.81(1),14.3.3(1),113-6.30(1),113-5.30(1),113-2.30(1),113-11.30(1),11.3.3(1)
pad/meters/gas_meters/meter_2/meter_data/temperature_current,46-0.53(5),113-4.30(4),113-3.30(3)
pad/meters/gas_meters/meter_2/meter_data/time_flow_previous_day,47-0.42(5)
pad/meters/gas_meters/meter_2/meter_data/volume_accumulated,47-0.40(5),114-4.23(3),114-0.23(1)
pad/meters/gas_meters/meter_2/meter_data/volume_current_day,114-4.19(25),114-3.19(22),112-4.55(15),114-0.19(6),47-0.36(5),112-0.55(5),114-1.19(4),112-3.55(4),228-11.72(1),14.7.22(1),114-6.19(1),114-5.19(1),114-2.19(1),114-11.19(1),11.7.22(1)
pad/meters/gas_meters/meter_2/meter_data/volume_current_month,114-4.21(1)
pad/meters/gas_meters/meter_2/meter_data/volume_previous_day,114-4.20(25),114-3.20(22),112-4.56(15),114-0.20(6),47-0.37(5),112-0.56(5),114-1.20(4),112-3.56(4),228-11.73(1),14.7.23(1),114-6.20(1),114-5.20(1),114-2.20(1),114-11.20(1),11.7.23(1)
pad/meters/gas_meters/meter_2/meter_data/volume_previous_month,114-4.22(1)
pad/meters/gas_meters/meter_2/meter_details/gas_composition/btu_factor,112-4.22(40),112-3.22(27),112-0.22(9),46-0.17(4),14.3.19(1),112-5.22(1),112-2.22(1),112-11.22(1),11.3.19(1)
pad/meters/gas_meters/meter_2/meter_details/gas_composition/composition_H2S,46-0.25(3)
pad/meters/gas_meters/meter_2/meter_details/gas_composition/specific_gravity,112-4.23(40),112-3.23(27),112-0.23(8),46-0.16(4),112-5.23(2),14.3.20(1),112-2.23(1),112-11.23(1),11.3.20(1)
pad/meters/gas_meters/meter_2/meter_details/meter_details/gas_composition/btu_factor,112-4.22(1)
pad/meters/gas_meters/meter_2/meter_details/meter_details/gas_composition/specific_gravity,112-4.23(1)
pad/meters/gas_meters/meter_2/meter_details/meter_id,113-4.String(13),113-String.String(7),113-4.1(1),11.5.0(1)
pad/meters/gas_meters/meter_3/meter_data/average_previous_day_pressure_dp,46-0.51(2),46-1.51(1)
pad/meters/gas_meters/meter_3/meter_data/average_previous_day_pressure_static,46-0.52(2),46-1.52(1)
pad/meters/gas_meters/meter_3/meter_data/average_previous_day_temperature,46-0.53(2),46-1.53(1)
pad/meters/gas_meters/meter_3/meter_data/pressure_dp,113-5.26(16),FQT_0350_DP(13),113-4.26(11),113-0.26(11),113-1.26(6),46-0.51(2),113-7.26(2),113-3.26(2),98-8.7(1),98-0.4(1),46-1.51(1),113-6.26(1),113-2.26(1),113-11.26(1)
pad/meters/gas_meters/meter_3/meter_data/pressure_static,113-5.28(16),FQT_0350_STATIC_PRESSURE(13),113-4.28(11),113-0.28(11),113-1.28(6),46-0.52(2),113-7.28(2),113-3.28(2),98-8.8(1),98-0.5(1),46-1.52(1),113-6.28(1),113-2.28(1),113-11.28(1)
pad/meters/gas_meters/meter_3/meter_data/pressure_static_current,113-4.28(1),113-3.28(1)
pad/meters/gas_meters/meter_3/meter_data/rate_flow_daily,114-5.0(15),FQT_0350_RATE(13),114-0.0(11),114-4.0(9),98-9.1(3),114-3.0(3),114-1.0(3),112-4.53(3),98-18.1(2),47-0.0(2),114-7.0(2),98-8.1(1),98-10.20(1),98-0.1(1),47-1.0(1),114-6.0(1),114-2.0(1),114-11.0(1),112-5.53(1)
pad/meters/gas_meters/meter_3/meter_data/temperature,113-5.30(16),FQT_0350_TEMP(13),113-4.30(11),113-0.30(11),113-1.30(6),113-7.30(2),113-3.30(2),98-8.9(1),98-0.6(1),113-6.30(1),113-2.30(1),113-11.30(1)
pad/meters/gas_meters/meter_3/meter_data/temperature_current,46-0.53(2),46-1.53(1),113-4.30(1),113-3.30(1)
pad/meters/gas_meters/meter_3/meter_data/time_flow_previous_day,47-0.42(2),47-1.42(1)
pad/meters/gas_meters/meter_3/meter_data/volume_accumulated,47-0.40(2),114-5.23(2),114-4.23(2),47-1.40(1),114-1.40(1)
pad/meters/gas_meters/meter_3/meter_data/volume_current_day,114-5.19(15),FQT_0350_TODAY_ACCUM(13),114-0.19(11),114-4.19(9),98-9.2(3),114-3.19(3),114-1.19(3),112-4.55(3),98-18.2(2),47-0.36(2),114-7.19(2),98-8.2(1),98-0.2(1),47-1.36(1),114-6.19(1),114-2.19(1),114-11.19(1),112-5.55(1)
pad/meters/gas_meters/meter_3/meter_data/volume_current_month,114-5.21(1)
pad/meters/gas_meters/meter_3/meter_data/volume_previous_day,114-5.20(15),FQT_0350_YEST_ACCUM(13),114-0.20(11),114-4.20(9),98-9.3(3),114-3.20(3),114-1.20(3),112-4.56(3),98-18.3(2),47-0.37(2),114-7.20(2),98-8.3(1),98-0.3(1),47-1.37(1),114-6.20(1),114-2.20(1),114-11.20(1),112-5.56(1)
pad/meters/gas_meters/meter_3/meter_data/volume_previous_month,114-5.22(1)
pad/meters/gas_meters/meter_3/meter_details/gas_composition/btu_factor,112-4.22(12),112-5.22(8),98-8.20(4),46-0.17(2),112-6.22(2),112-1.22(2),112-0.22(2),98-4.11(1),112-3.22(1),112-11.22(1)
pad/meters/gas_meters/meter_3/meter_details/gas_composition/composition_H2S,46-0.25(2)
pad/meters/gas_meters/meter_3/meter_details/gas_composition/specific_gravity,112-4.23(12),112-5.23(8),98-8.19(4),46-0.16(2),112-6.23(2),112-1.23(2),112-0.23(2),98-4.12(1),112-3.23(1),112-11.23(1)
pad/meters/gas_meters/meter_3/meter_details/meter_id,113-4.String(2),113-11.String(1)
pad/meters/gas_meters/meter_4/meter_data/average_previous_day_pressure_dp,46-2.51(1)
pad/meters/gas_meters/meter_4/meter_data/average_previous_day_pressure_static,46-2.52(1)
pad/meters/gas_meters/meter_4/meter_data/average_previous_day_temperature,46-2.53(1)
pad/meters/gas_meters/meter_4/meter_data/pressure_dp,FQT_0501_DP(14),113-3.26(4),113-5.26(3),113-1.26(2),46-2.51(1),46-0.51(1),113-6.26(1),113-4.26(1),113-11.26(1)
pad/meters/gas_meters/meter_4/meter_data/pressure_static,FQT_0501_STATIC_PRESSURE(14),113-3.28(4),113-5.28(3),113-1.28(2),46-2.52(1),46-0.52(1),113-6.28(1),113-4.28(1),113-11.28(1),113-0.28(1)
pad/meters/gas_meters/meter_4/meter_data/rate_flow_daily,FQT_0501_RATE(14),114-3.0(4),114-5.0(3),114-1.0(2),47-2.0(1),47-0.0(1),114-6.0(1),114-4.0(1),114-11.0(1),114-0.0(1)
pad/meters/gas_meters/meter_4/meter_data/temperature,FQT_0501_TEMP(14),113-3.30(4),113-5.30(3),113-1.30(2),46-0.53(1),113-6.30(1),113-4.30(1),113-11.30(1),113-0.30(1)
pad/meters/gas_meters/meter_4/meter_data/temperature_current,46-1.53(1)
pad/meters/gas_meters/meter_4/meter_data/time_flow_previous_day,47-2.42(1)
pad/meters/gas_meters/meter_4/meter_data/volume_accumulated,47-2.40(1),114-6.23(1),114-5.40(1)
pad/meters/gas_meters/meter_4/meter_data/volume_current_day,FQT_0501_TODAY_ACCUM(14),114-3.19(4),114-5.19(3),114-1.19(2),47-2.36(1),47-0.36(1),114-6.19(1),114-4.19(1),114-11.19(1),114-0.19(1)
pad/meters/gas_meters/meter_4/meter_data/volume_current_month,114-6.21(1)
pad/meters/gas_meters/meter_4/meter_data/volume_previous_day,FQT_0501_YEST_ACCUM(14),114-3.20(4),114-5.20(3),114-1.20(2),47-2.37(1),47-0.37(1),114-6.20(1),114-4.20(1),114-11.20(1),114-0.20(1)
pad/meters/gas_meters/meter_4/meter_data/volume_previous_month,114-6.22(1)
pad/meters/gas_meters/meter_4/meter_details/gas_composition/btu_factor,112-3.22(5),46-0.17(1),112-6.22(1),112-4.22(1),112-11.22(1)
pad/meters/gas_meters/meter_4/meter_details/gas_composition/specific_gravity,112-3.23(5),46-0.16(1),112-6.23(1),112-4.23(1),112-11.23(1)
pad/meters/gas_meters/meter_4/meter_details/meter_id,113-4.String(5),46-0.0(1),113-11.String(1)
pad/meters/gas_meters/meter_5/meter_data/average_previous_day_pressure_dp,46-3.51(1)
pad/meters/gas_meters/meter_5/meter_data/average_previous_day_pressure_static,46-3.52(1)
pad/meters/gas_meters/meter_5/meter_data/average_previous_day_temperature,46-3.53(1)
pad/meters/gas_meters/meter_5/meter_data/pressure_dp,113-0.26(8),FQT_0250_DP(4),113-5.26(3),46-3.51(1),113-8.26(1),113-2.26(1)
pad/meters/gas_meters/meter_5/meter_data/pressure_static,113-0.28(8),FQT_0250_STATIC_PRESSURE(4),113-5.28(3),85-58.32(1),46-3.52(1),113-8.28(1),113-2.28(1)
pad/meters/gas_meters/meter_5/meter_data/rate_flow_daily,98-9.1(9),FQT_0250_RATE(4),98-8.19(1),98-8.17(1),98-16.1(1),47-3.0(1),114-8.0(1),114-5.0(1),114-2.0(1),114-0.0(1)
pad/meters/gas_meters/meter_5/meter_data/temperature,113-0.30(9),FQT_0250_TEMP(4),113-5.30(3),113-8.30(1),113-2.30(1)
pad/meters/gas_meters/meter_5/meter_data/temperature_current,46-3.53(1)
pad/meters/gas_meters/meter_5/meter_data/time_flow_previous_day,47-3.42(1)
pad/meters/gas_meters/meter_5/meter_data/volume_accumulated,47-3.40(1),114-8.23(1)
pad/meters/gas_meters/meter_5/meter_data/volume_current_day,FQT_0250_TODAY_ACCUM(4),98-9.2(2),98-8.18(1),47-3.36(1),114-8.19(1),114-5.19(1),114-2.19(1),114-0.19(1)
pad/meters/gas_meters/meter_5/meter_data/volume_previous_day,98-9.2(6),FQT_0250_YEST_ACCUM(4),98-9.3(3),98-8.20(1),98-8.19(1),98-16.3(1),47-3.37(1),114-8.20(1),114-5.20(1),114-2.20(1),114-0.20(1)
pad/meters/gas_meters/meter_5/meter_details/gas_composition/btu_factor,112-5.22(6),112-8.22(1),112-2.22(1),112-1.22(1)
pad/meters/gas_meters/meter_5/meter_details/gas_composition/specific_gravity,112-5.23(6),112-8.23(1),112-2.23(1),112-1.23(1)
pad/meters/gas_meters/meter_5/meter_details/meter_id,113-4.String(9)
pad/meters/gas_meters/meter_6/meter_data/dual_gpu_flowSP,218-9.27(1)
pad/meters/gas_meters/meter_6/meter_data/dual_gpu_flowrate,218-8.26(1)
pad/meters/gas_meters/meter_6/meter_data/dual_gpu_flowtdy,218-8.27(1)
pad/meters/gas_meters/meter_6/meter_data/dual_gpu_flowydy,218-9.26(1)
pad/meters/gas_meters/meter_6/meter_data/dual_gpu_wtr_tdy,218-14.27(1)
pad/meters/gas_meters/meter_6/meter_data/pressure_dp,113-5.26(2),113-0.26(1)
pad/meters/gas_meters/meter_6/meter_data/pressure_static,113-5.28(2),113-0.28(1)
pad/meters/gas_meters/meter_6/meter_data/pressure_static_current,113-0.28(1)
pad/meters/gas_meters/meter_6/meter_data/rate_flow_daily,98-9.1(2),98-7.20(1)
pad/meters/gas_meters/meter_6/meter_data/temperature,113-5.30(2),113-0.30(1)
pad/meters/gas_meters/meter_6/meter_data/volume_current_day,98-9.2(1)
pad/meters/gas_meters/meter_6/meter_data/volume_previous_day,98-9.3(2),98-7.18(1)
pad/meters/gas_meters/meter_6/meter_details/gas_composition/btu_factor,112-5.22(2)
pad/meters/gas_meters/meter_6/meter_details/gas_composition/specific_gravity,112-5.23(2)
pad/meters/gas_meters/meter_6/meter_details/meter_id,113-4.String(1)
pad/meters/gas_meters/meter_7/meter_data/dual_gpu_flowSP,218-7.27(1)
pad/meters/gas_meters/meter_7/meter_data/dual_gpu_flowrate,218-6.26(1)
pad/meters/gas_meters/meter_7/meter_data/dual_gpu_flowtdy,218-6.27(1)
pad/meters/gas_meters/meter_7/meter_data/dual_gpu_flowydy,218-7.26(1)
pad/meters/gas_meters/meter_7/meter_data/dual_gpu_wtr_tdy,218-14.26(1)
pad/meters/gas_meters/meter_7/meter_data/pressure_dp,113-5.26(1)
pad/meters/gas_meters/meter_7/meter_data/pressure_static,113-5.28(1)
pad/meters/gas_meters/meter_7/meter_data/rate_flow_daily,114-5.0(1)
pad/meters/gas_meters/meter_7/meter_data/temperature,113-5.30(1)
pad/meters/gas_meters/meter_7/meter_data/volume_current_day,114-5.19(1)
pad/meters/gas_meters/meter_7/meter_data/volume_previous_day,114-5.20(1)
pad/meters/gas_meters/meter_7/meter_details/gas_composition/btu_factor,112-0.22(1)
pad/meters/gas_meters/meter_7/meter_details/gas_composition/specific_gravity,112-0.23(1)
pad/meters/gas_meters/meter_8/meter_data/dual_gpu_flowSP,218-13.27(1)
pad/meters/gas_meters/meter_8/meter_data/dual_gpu_flowrate,218-12.26(1)
pad/meters/gas_meters/meter_8/meter_data/dual_gpu_flowtdy,218-12.27(1)
pad/meters/gas_meters/meter_8/meter_data/dual_gpu_flowydy,218-13.26(1)
pad/meters/gas_meters/meter_8/meter_data/dual_gpu_wtr_tdy,218-15.27(1)
pad/meters/gas_meters/meter_8/meter_data/rate_flow_daily,103-75.21(1)
pad/meters/gas_meters/meter_9/meter_data/dual_gpu_flowSP,218-11.27(1)
pad/meters/gas_meters/meter_9/meter_data/dual_gpu_flowrate,218-10.26(1)
pad/meters/gas_meters/meter_9/meter_data/dual_gpu_flowtdy,218-10.27(1)
pad/meters/gas_meters/meter_9/meter_data/dual_gpu_flowydy,218-11.26(1)
pad/meters/gas_meters/meter_9/meter_data/dual_gpu_wtr_tdy,218-15.26(1)
pad/meters/ngl_meters/meter_1/meter_data/api_gravity,98-23.3(2)
pad/meters/oil_meters/meter_1/meter_data/pressure_dp_current,98-6.4(1)
pad/meters/oil_meters/meter_1/meter_data/pressure_static_current,98-3.3(1)
pad/meters/oil_meters/meter_1/meter_data/rate_flow_daily,98-6.1(1)
pad/meters/oil_meters/meter_1/meter_data/volume_current_day,197-4.87(1)
pad/meters/oil_meters/meter_1/meter_data/volume_previous_day,197-4.89(1)
pad/meters/oil_meters/virtual_1/meter_data/volume_current_day,196-14.39(5)
pad/meters/oil_meters/virtual_1/meter_data/volume_previous_day,196-14.41(5)
pad/meters/oil_meters/virtual_2/meter_data/volume_current_day,196-14.43(6)
pad/meters/oil_meters/virtual_2/meter_data/volume_previous_day,196-14.45(6)
pad/meters/water_meters/meter_1/meter_data/pressure_dp_current,98-9.3(3),98-17.3(2),98-0.13(2),98-9.4(1),98-6.3(1),98-3.15(1),98-1.15(1),98-0.15(1)
pad/meters/water_meters/meter_1/meter_data/pressure_static_current,98-9.4(3),98-17.4(2),98-0.12(2),98-9.3(1),98-6.4(1),98-3.14(1),98-1.14(1),98-0.14(1)
pad/meters/water_meters/meter_1/meter_data/rate_flow_daily,98-9.1(4),98-17.1(2),98-0.10(2),98-6.12(1),98-6.1(1),98-13.2(1),98-1.12(1),98-0.12(1)
pad/meters/water_meters/meter_1/meter_data/volume_accumulated,98-9.10(3),98-17.10(2),98-0.18(2),98-6.10(1),197-1.96(1),197-0.96(1)
pad/meters/water_meters/meter_1/meter_data/volume_current_day,98-9.6(3),98-17.6(2),98-0.14(2),98-6.6(1),98-3.16(1),98-3.14(1),197-5.88(1),197-1.88(1),197-0.88(1)
pad/meters/water_meters/meter_1/meter_data/volume_month,98-17.8(2),98-0.16(2),197-0.92(1)
pad/meters/water_meters/meter_1/meter_data/volume_month_previous,98-17.9(2),98-0.17(2),197-0.94(1)
pad/meters/water_meters/meter_1/meter_data/volume_previous_day,98-9.7(3),98-17.7(2),98-0.15(2),98-6.7(1),98-3.17(1),98-3.15(1),197-5.90(1),197-1.90(1),197-0.98(1)
pad/meters/water_meters/meter_2/meter_data/pressure_dp_current,98-2.3(1),98-1.15(1)
pad/meters/water_meters/meter_2/meter_data/pressure_static_current,98-2.4(1),98-1.14(1)
pad/meters/water_meters/meter_2/meter_data/rate_flow_daily,98-2.1(1),98-1.12(1)
pad/meters/water_meters/meter_2/meter_data/volume_accumulated,98-2.10(1),197-1.96(1)
pad/meters/water_meters/meter_2/meter_data/volume_current_day,98-2.6(1),197-1.88(1)
pad/meters/water_meters/meter_2/meter_data/volume_month,98-2.8(1),197-1.92(1)
pad/meters/water_meters/meter_2/meter_data/volume_month_previous,98-2.9(1),197-1.94(1)
pad/meters/water_meters/meter_2/meter_data/volume_previous_day,98-2.7(1),197-1.98(1)
pad/pad_io/command_esd,98-30.42(180),REMOTE_ESD(12),300202(4),ESD_TSE_PERMISSIVE(2),161.3.8(2),98-30.20(1),9.0.3(1)
pad/pad_io/pad_esd_status,101-39.3(1)
pad/pad_io/pressure,40100(2)
pad/pad_io/pressure_1,40106(2)
pad/pad_io/pressure_2,40112(2)
pad/pad_io/pressure_pipeline,98-8.5(84),85-58.32(65),98-4.5(13),85-56.32(5),98-8.1(3),9.0.31(1),85-112.32(1),113-4.28(1),103-66.21(1),103-128.21(1),103-107.21(1)
pad/pad_io/status_bypass,71-30.43(63)
pad/pad_io/status_esd,98-30.22(93),ESD_TSE_PERMISSIVE(10),101-39.3(8),101-79.3(2),9.0.2(1),68-116.3(1),68-0.17(1),218-15.26(1),101-166.3(1),101-159.3(1)
pad/pad_io/status_esd_monitor,98-30.20(74),98-10.20(5),161.3.0(2),ESD_TSE_PERMISSIVE(1),98-7.20(1),98-27.20(1),98-14.20(1)
pad/pad_io/temperature,40102(2)
pad/pad_io/temperature_1,40108(2)
pad/pad_io/temperature_2,40114(2)
pad/pad_io/temperature_ambient,85-96.189(1)
pad/tanks/oil_tanks/tank_1/hauled_current_day,196-0.43(30),196-6.43(7)
pad/tanks/oil_tanks/tank_1/hauled_previous_day,196-0.45(30),196-6.45(7)
pad/tanks/oil_tanks/tank_1/level_interface,98-11.2(13),ILT_0400(12),196-6.26(11),98-10.2(9),196-4.26(8),196-0.26(5),98-10.5(2),51.103.19(2),ILT_0401(1),9.1.41(1),51.103.1(1),306212(1)
pad/tanks/oil_tanks/tank_1/level_interface_inches,98-10.2(23),98-11.2(20),ILT_0400(12),98-10.5(2),51.103.19(2),ILT_0401(1),98-23.2(1),98-14.2(1),9.1.41(1),51.103.1(1),306212(1),196-0.82(1)
pad/tanks/oil_tanks/tank_1/level_top,98-11.1(13),LT_0400(12),196-6.27(11),98-10.1(9),196-4.27(8),196-0.27(5),98-10.4(2),51.103.18(2),LT_0401(1),9.1.40(1),51.103.0(1),306210(1),17-10.2(1)
pad/tanks/oil_tanks/tank_1/level_top_inches,98-10.1(23),98-11.1(20),LT_0400(12),98-10.4(2),51.103.18(2),LT_0401(1),98-23.1(1),98-14.1(1),9.1.40(1),51.103.0(1),306210(1),196-0.83(1),17-10.2(1)
pad/tanks/oil_tanks/tank_1/production_current_day,196-0.39(30),196-6.39(7)
pad/tanks/oil_tanks/tank_1/production_previous_day,196-0.41(30),196-6.41(7)
pad/tanks/oil_tanks/tank_1/volume_oil,196-6.30(31),306084(10),196-0.30(9),196-4.30(8),51.103.21(2),9.1.42(1),51.103.3(1),306224(1),306154(1),17-10.3(1)
pad/tanks/oil_tanks/tank_1/volume_water,196-6.31(31),306096(10),196-0.31(9),196-4.31(8),51.103.22(2),9.1.43(1),51.103.4(1),306236(1),306166(1)
pad/tanks/oil_tanks/tank_10/hauled_current_day,196-15.43(3),196-9.43(1)
pad/tanks/oil_tanks/tank_10/hauled_previous_day,196-15.45(3),196-9.45(1)
pad/tanks/oil_tanks/tank_10/level_interface,196-15.26(3),196-9.26(1),196-13.26(1)
pad/tanks/oil_tanks/tank_10/level_interface_inches,98-26.2(3),98-20.2(1),196-9.82(1)
pad/tanks/oil_tanks/tank_10/level_top,196-15.27(3),196-9.27(1),196-13.27(1)
pad/tanks/oil_tanks/tank_10/level_top_inches,98-26.1(3),98-20.1(1),196-9.83(1)
pad/tanks/oil_tanks/tank_10/production_current_day,196-15.39(3),196-9.39(1)
pad/tanks/oil_tanks/tank_10/production_previous_day,196-15.41(3),196-9.41(1)
pad/tanks/oil_tanks/tank_10/volume_oil,196-15.30(3),196-9.30(1),196-13.30(1)
pad/tanks/oil_tanks/tank_10/volume_water,196-15.31(3),196-9.31(1),196-13.31(1)
pad/tanks/oil_tanks/tank_11/hauled_current_day,196-16.43(1)
pad/tanks/oil_tanks/tank_11/hauled_previous_day,196-16.45(1)
pad/tanks/oil_tanks/tank_11/level_interface,196-16.26(1)
pad/tanks/oil_tanks/tank_11/level_interface_inches,98-27.2(1)
pad/tanks/oil_tanks/tank_11/level_top,196-16.27(1)
pad/tanks/oil_tanks/tank_11/level_top_inches,98-27.1(1)
pad/tanks/oil_tanks/tank_11/production_current_day,196-16.39(1)
pad/tanks/oil_tanks/tank_11/production_previous_day,196-16.41(1)
pad/tanks/oil_tanks/tank_11/volume_oil,196-16.30(1)
pad/tanks/oil_tanks/tank_11/volume_water,196-16.31(1)
pad/tanks/oil_tanks/tank_12/hauled_current_day,196-11.43(1)
pad/tanks/oil_tanks/tank_12/hauled_previous_day,196-11.45(1)
pad/tanks/oil_tanks/tank_12/level_interface,196-11.26(1)
pad/tanks/oil_tanks/tank_12/level_interface_inches,196-11.82(1)
pad/tanks/oil_tanks/tank_12/level_top,196-11.27(1)
pad/tanks/oil_tanks/tank_12/level_top_inches,196-11.83(1)
pad/tanks/oil_tanks/tank_12/production_current_day,196-11.39(1)
pad/tanks/oil_tanks/tank_12/production_previous_day,196-11.41(1)
pad/tanks/oil_tanks/tank_12/volume_oil,196-11.30(1)
pad/tanks/oil_tanks/tank_12/volume_water,196-11.31(1)
pad/tanks/oil_tanks/tank_2/hauled_current_day,196-1.43(24),196-7.43(6)
pad/tanks/oil_tanks/tank_2/hauled_previous_day,196-1.45(24),196-7.45(6)
pad/tanks/oil_tanks/tank_2/level_interface,ILT_0401(12),196-7.26(10),98-12.2(9),98-11.2(8),196-5.26(8),196-1.26(6),51.103.25(2),9.1.51(1),51.103.7(1),306282(1)
pad/tanks/oil_tanks/tank_2/level_interface_inches,98-11.2(23),98-12.2(15),ILT_0401(12),51.103.25(2),98-24.2(1),98-15.2(1),9.1.51(1),51.103.7(1),306282(1),196-1.82(1),17-10.7(1)
pad/tanks/oil_tanks/tank_2/level_top,LT_0401(12),196-7.27(10),98-12.1(9),98-11.1(8),196-5.27(8),196-1.27(6),51.103.24(2),9.1.50(1),51.103.6(1),306280(1),17-10.11(1)
pad/tanks/oil_tanks/tank_2/level_top_inches,98-11.1(23),98-12.1(15),LT_0401(12),51.103.24(2),98-24.1(1),98-15.1(1),9.1.50(1),51.103.6(1),306280(1),196-1.83(1),17-10.7(1)
pad/tanks/oil_tanks/tank_2/production_current_day,196-1.39(24),196-7.39(6)
pad/tanks/oil_tanks/tank_2/production_previous_day,196-1.41(24),196-7.41(6)
